nuclei,File,Nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,Cy5File,X_A,Y_A,Z_A,x,y,z,Channel,Fret,Acceptor,Donor,Cy5,Pair
10,002.NM,4,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_002.tif,413,635,21,408,636,19,a488,5473,2943,11391,12492,4
11,002.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_002.tif,760,889,14,762,890,15,a488,2975,2741,7056,2967,1
11,002.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_002.tif,787,891,13,791,886,14,a488,2956,2763,15027,4616,2
11,002.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_002.tif,781,879,20,777,884,21,a488,3004,2097,4671,3164,3
11,002.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_002.tif,783,847,13,788,848,15,a488,3269,5060,7948,3027,4
12,003.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,498,151,21,499,150,23,a488,4626,2808,5707,3917,1
12,003.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,466,204,17,467,198,17,a488,4665,5215,10337,3855,2
12,003.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,482,195,22,485,192,20,a488,4984,2571,11268,4175,3
12,003.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,471,156,19,467,154,17,a488,4402,3117,13524,3816,4
12,003.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,492,171,17,486,172,16,a488,4115,2725,10210,4052,5
12,003.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,521,144,18,523,138,17,a488,4049,2996,6577,3937,6
13,003.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,368,174,22,371,174,21,a488,8831,2924,5674,5310,1
13,003.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,370,211,18,374,211,20,a488,4600,3506,9232,3803,2
13,003.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,382,231,20,383,235,18,a488,3547,2834,16324,9897,3
13,003.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,363,261,18,367,264,16,a488,3816,2866,10126,15890,4
13,003.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,359,228,20,358,233,18,a488,4142,2817,17458,4365,5
13,003.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_003.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_003.tif,341,256,18,334,256,18,a488,3920,2670,5683,4571,6
15,004.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_004.tif,570,120,21,570,120,19,a488,5585,7617,6415,4281,1
15,004.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_004.tif,566,76,26,571,72,26,a488,5310,4756,11117,4464,2
15,004.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_004.tif,583,70,31,582,65,33,a488,4861,3101,6507,4387,3
15,004.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_004.tif,580,109,28,580,109,25,a488,5134,3834,12933,4149,4
20,005.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_005.tif,477,777,15,479,778,13,a488,4263,2787,5846,4324,1
20,005.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_005.tif,496,747,18,500,748,16,a488,4390,3120,14692,4177,2
20,005.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_005.tif,491,729,14,489,725,16,a488,4169,2871,23970,12999,3
20,005.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_005.tif,490,789,25,484,786,25,a488,4397,2892,5975,4359,4
20,005.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_005.tif,463,751,20,462,751,23,a488,4470,2943,6691,4047,5
21,006.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,347,175,21,346,171,21,a488,4573,3096,6238,4731,1
21,006.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,341,139,23,347,137,22,a488,4385,3066,6187,5064,2
21,006.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,339,196,25,342,192,27,a488,4441,3183,16228,4894,3
21,006.NM,1,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,348,226,28,348,227,25,a488,4660,3549,13490,4303,4
22,006.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,93,407,14,92,406,16,a488,8990,3196,7141,5985,1
22,006.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,142,394,20,138,397,21,a488,4403,2880,6365,4677,2
22,006.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,91,432,22,88,431,20,a488,4491,2857,8697,4490,3
22,006.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,75,449,23,73,444,22,a488,4367,3903,9722,4346,4
22,006.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,104,415,25,104,415,22,a488,4548,2892,7545,4816,5
22,006.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,139,369,19,139,370,22,a488,4072,2825,6720,4385,6
23,006.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,789,748,20,785,748,18,a488,4675,4573,14629,5309,1
23,006.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,761,643,23,765,639,22,a488,4925,5218,10272,4645,2
23,006.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,751,654,15,756,651,16,a488,4511,5235,16182,8119,3
23,006.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,776,733,24,782,732,25,a488,4053,3269,6540,4658,4
23,006.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM787_20220623_001/Cy5_006.tif,789,718,21,788,718,18,a488,4866,4398,6579,5030,5
