nuclei,File,Nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,Cy5File,X_A,Y_A,Z_A,x,y,z,Channel,Fret,Acceptor,Donor,Cy5,Pair
15,006.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_006.tif,142,742,28,145,743,26,a488,3243,1736,7389,2970,2
15,006.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_006.tif,119,730,29,116,733,27,a488,2871,1934,6472,2737,3
15,006.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_006.tif,71,667,25,76,671,25,a488,3066,1702,4202,2569,4
15,006.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_006.tif,92,693,24,89,697,26,a488,2874,1683,4407,2843,5
15,006.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_006.tif,65,691,24,65,698,24,a488,3129,1770,4347,3134,6
25,008.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_008.tif,853,670,32,854,671,30,a488,4423,1877,4457,2868,1
25,008.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_008.tif,876,704,29,876,706,31,a488,3626,1917,4248,2965,2
25,008.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_008.tif,839,651,24,842,651,26,a488,4464,6999,6186,3612,3
25,008.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_008.tif,852,686,23,854,689,25,a488,4222,1925,6289,2854,4
25,008.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_008.tif,881,681,22,887,679,21,a488,3703,1965,7691,2529,5
25,008.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_008.tif,850,713,24,845,714,26,a488,3913,1933,4372,2777,6
32,010.NM,3,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_010.tif,293,673,25,295,676,27,a488,4441,2116,5148,3132,1
32,010.NM,3,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_010.tif,279,661,31,273,663,31,a488,4189,2131,5164,3334,2
32,010.NM,3,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_010.tif,250,680,24,244,680,25,a488,4580,2193,5182,3157,3
32,010.NM,3,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_010.tif,292,634,24,291,634,27,a488,4568,2374,6847,3160,4
32,010.NM,3,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_010.tif,255,648,34,255,649,31,a488,6010,2274,6724,5854,5
32,010.NM,3,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_010.tif,300,655,22,300,654,25,a488,4480,2596,5202,3335,6
35,012.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_012.tif,227,82,24,227,80,23,a488,4377,2364,5519,3075,1
35,012.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_012.tif,256,45,24,256,44,26,a488,3706,2692,6742,2539,2
35,012.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_012.tif,266,94,27,261,98,27,a488,3629,2395,5045,3985,3
35,012.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_012.tif,189,84,31,191,78,30,a488,4110,2309,5148,4190,4
35,012.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_012.tif,242,64,23,238,61,25,a488,3943,2788,5043,2999,5
46,017.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,612,357,23,614,363,24,a488,3927,2282,6091,4247,1
46,017.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,598,332,31,593,336,30,a488,4230,2296,5235,3329,2
46,017.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,574,323,25,573,318,23,a488,4865,2886,5390,3024,3
46,017.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,573,299,25,578,298,27,a488,4646,2231,5218,3076,4
46,017.NM,1,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,553,314,28,553,314,31,a488,4473,2586,5749,3025,5
47,017.NM,2,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,174,363,25,172,361,23,a488,3320,2448,13456,2607,1
47,017.NM,2,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,121,333,27,119,330,25,a488,7736,2354,5827,4296,2
47,017.NM,2,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,190,296,26,189,292,24,a488,4437,3959,8733,4212,3
47,017.NM,2,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,162,332,29,163,337,27,a488,3892,2380,9106,3225,4
48,017.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,748,490,22,753,490,21,a488,4336,2235,5268,2924,1
48,017.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,762,510,23,766,510,21,a488,4437,2280,8419,3136,2
48,017.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,783,512,27,780,506,27,a488,3848,2266,4954,2967,3
48,017.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,766,554,27,765,554,30,a488,4242,3874,4971,2994,4
48,017.NM,3,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,768,530,29,769,530,32,a488,6223,2914,4812,3271,5
50,017.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,166,848,31,168,853,30,a488,3750,2302,5449,2793,1
50,017.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,176,879,25,171,880,23,a488,4015,2539,8611,3052,2
50,017.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,189,871,31,189,871,34,a488,5539,2359,5462,3461,3
50,017.NM,5,4,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_017.tif,151,848,22,150,848,25,a488,3639,3078,5595,2692,4
56,020.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_020.tif,605,251,20,607,246,20,a488,3900,2311,4988,3383,1
56,020.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_020.tif,661,264,25,664,260,23,a488,4535,2474,7699,3199,2
56,020.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a594_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/a488fret_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM799_20220707_001/Cy5_020.tif,625,215,35,630,215,37,a488,5257,2279,5472,4511,3
