nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
28,008.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_008.tif,122,640,16,122,640,13,1,3
28,008.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_008.tif,68,642,18,68,643,21,2,3.16227766016838
29,008.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_008.tif,432,793,18,429,791,20,1,4.12310562561766
29,008.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_008.tif,484,826,18,482,830,16,2,4.89897948556636
30,009.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_009.tif,232,363,20,238,366,20,1,6.70820393249937
30,009.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_009.tif,215,436,19,220,436,17,2,5.3851648071345
32,010.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_010.tif,293,130,15,289,126,14,1,5.74456264653803
32,010.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_010.tif,239,107,18,236,102,19,2,5.91607978309962
34,010.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_010.tif,601,913,13,599,916,12,1,3.74165738677394
34,010.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_010.tif,628,922,20,628,923,17,2,3.16227766016838
35,011.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_011.tif,628,199,8,624,204,9,1,6.48074069840786
35,011.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_011.tif,694,221,13,699,225,14,2,6.48074069840786
37,012.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,787,86,9,790,85,10,1,3.3166247903554
37,012.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,795,108,12,791,106,10,2,4.89897948556636
38,012.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,137,316,12,141,315,12,1,4.12310562561766
38,012.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,115,328,12,120,329,11,2,5.19615242270663
39,012.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,732,372,15,732,378,16,1,6.08276253029822
39,012.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,695,390,11,694,395,9,2,5.47722557505166
40,012.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,270,739,17,270,735,19,1,4.47213595499958
40,012.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_012.tif,273,687,22,277,690,20,2,5.3851648071345
43,013.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,309,100,15,308,106,14,1,6.16441400296898
43,013.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,393,117,9,398,118,11,2,5.47722557505166
44,013.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,810,417,16,805,418,16,1,5.09901951359278
44,013.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,862,434,15,862,433,18,2,3.16227766016838
45,013.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,123,600,9,117,600,10,1,6.08276253029822
45,013.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,82,579,16,77,583,15,2,6.48074069840786
46,013.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,654,628,17,650,628,19,1,4.47213595499958
46,013.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_013.tif,642,621,25,637,624,26,2,5.91607978309962
48,014.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_014.tif,686,632,8,692,631,7,1,6.16441400296898
48,014.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_014.tif,665,665,12,665,670,14,2,5.3851648071345
49,015.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_015.tif,665,144,10,668,143,8,1,3.74165738677394
49,015.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_015.tif,625,141,8,628,137,10,2,5.3851648071345
51,015.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_015.tif,717,657,6,713,662,5,1,6.48074069840786
51,015.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_015.tif,726,682,8,726,683,5,2,3.16227766016838
52,015.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_015.tif,637,922,7,638,921,5,1,2.44948974278318
52,015.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_015.tif,630,899,11,623,899,11,2,7
55,017.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_017.tif,706,638,9,707,642,9,1,4.12310562561766
55,017.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_017.tif,689,603,11,689,602,14,2,3.16227766016838
56,017.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_017.tif,154,756,17,154,755,14,1,3.16227766016838
56,017.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_017.tif,145,731,17,145,738,17,2,7
58,018.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,631,379,10,629,376,12,1,4.12310562561766
58,018.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,510,438,7,506,443,8,2,6.48074069840786
59,018.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,67,667,5,66,664,7,1,3.74165738677394
59,018.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,134,662,7,133,657,5,2,5.47722557505166
60,018.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,638,710,6,632,712,7,1,6.40312423743285
60,018.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,580,653,8,576,656,6,2,5.3851648071345
61,018.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,420,839,6,423,833,6,1,6.70820393249937
61,018.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_018.tif,448,821,12,452,824,10,2,5.3851648071345
62,019.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,496,165,9,498,159,8,1,6.40312423743285
62,019.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,525,130,9,530,131,11,2,5.47722557505166
63,019.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,850,186,10,848,188,11,1,3
63,019.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,830,92,7,829,87,9,2,5.47722557505166
64,019.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,149,171,9,146,168,11,1,4.69041575982343
64,019.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,136,201,5,130,202,6,2,6.16441400296898
65,019.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,98,523,11,100,522,13,1,3
65,019.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,130,470,7,127,469,9,2,3.74165738677394
66,019.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,768,531,7,764,535,6,1,5.74456264653803
66,019.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,700,585,6,696,580,5,2,6.48074069840786
67,019.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,925,788,10,925,787,7,1,3.16227766016838
67,019.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,887,774,6,880,774,6,2,7
68,019.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,409,872,12,405,875,10,1,5.3851648071345
68,019.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_019.tif,392,896,5,388,891,6,2,6.48074069840786
73,021.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_021.tif,580,228,7,581,231,5,1,3.74165738677394
73,021.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_021.tif,555,213,6,550,209,5,2,6.48074069840786
74,021.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_021.tif,372,523,8,372,524,5,1,3.16227766016838
74,021.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_021.tif,362,551,5,362,558,5,2,7
76,022.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_022.tif,294,118,5,291,124,5,1,6.70820393249937
76,022.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_022.tif,252,190,7,257,189,5,2,5.47722557505166
77,022.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_022.tif,513,513,7,510,509,5,1,5.3851648071345
