nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
91,026.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_026.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_026.tif,761,660,7,757,665,8,2,6.48074069840786
93,027.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_027.tif,410,190,14,406,185,15,1,6.48074069840786
93,027.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_027.tif,411,166,15,410,166,12,2,3.16227766016838
95,027.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_027.tif,187,222,14,182,226,14,1,6.40312423743285
95,027.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_027.tif,133,214,15,131,218,17,2,4.89897948556636
97,027.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_027.tif,801,777,9,800,779,11,1,3
97,027.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_027.tif,767,774,14,762,773,12,2,5.47722557505166
104,029.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_029.tif,158,857,9,152,857,10,1,6.08276253029822
104,029.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_029.tif,199,867,18,199,867,15,2,3
105,029.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_029.tif,772,923,13,766,921,13,1,6.32455532033676
105,029.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_029.tif,716,908,14,711,909,16,2,5.47722557505166
108,030.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_030.tif,237,794,11,234,790,13,1,5.3851648071345
108,030.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_030.tif,281,699,14,281,700,11,2,3.16227766016838
110,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_031.tif,774,76,7,770,81,7,1,6.40312423743285
110,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_031.tif,744,131,11,740,134,9,2,5.3851648071345
113,031.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_031.tif,104,610,13,107,614,15,1,5.3851648071345
113,031.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_031.tif,87,634,14,91,629,15,2,6.48074069840786
115,031.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_031.tif,291,935,13,290,930,14,1,5.19615242270663
115,031.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_031.tif,296,909,11,292,904,10,2,6.48074069840786
116,032.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_032.tif,600,418,13,605,420,14,1,5.47722557505166
116,032.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_032.tif,590,445,13,590,446,16,2,3.16227766016838
117,032.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_032.tif,840,566,13,839,560,12,1,6.16441400296898
117,032.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_032.tif,796,631,17,800,634,19,2,5.3851648071345
118,032.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_032.tif,477,765,12,483,763,13,1,6.40312423743285
118,032.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_032.tif,479,663,14,479,662,17,2,3.16227766016838
119,033.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_033.tif,820,306,9,815,306,11,1,5.3851648071345
119,033.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_033.tif,860,291,11,863,295,9,2,5.3851648071345
121,033.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_033.tif,654,648,11,658,650,13,1,4.89897948556636
121,033.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_033.tif,619,685,12,625,686,13,2,6.16441400296898
122,033.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_033.tif,122,693,14,128,694,14,1,6.08276253029822
122,033.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_033.tif,87,698,8,89,694,6,2,4.89897948556636
126,034.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_034.tif,364,910,14,360,911,12,1,4.58257569495584
126,034.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_034.tif,328,880,8,324,877,6,2,5.3851648071345
129,036.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_036.tif,87,136,7,83,132,7,1,5.65685424949238
129,036.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_036.tif,107,212,16,110,208,14,2,5.3851648071345
130,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_036.tif,851,312,7,850,312,8,1,1.4142135623731
130,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_036.tif,857,241,12,860,245,14,2,5.3851648071345
145,039.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,768,478,14,763,475,13,1,5.91607978309962
145,039.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,723,554,11,719,559,12,2,6.48074069840786
146,039.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,173,672,13,173,671,13,1,1
146,039.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,151,674,14,152,670,12,2,4.58257569495584
147,039.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,538,701,12,535,699,10,1,4.12310562561766
147,039.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,602,685,15,598,688,17,2,5.3851648071345
148,039.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,549,928,10,554,930,9,1,5.47722557505166
148,039.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_039.tif,530,873,14,530,868,12,2,5.3851648071345
150,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_040.tif,102,305,12,106,305,10,1,4.47213595499958
150,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_040.tif,143,284,12,139,286,14,2,4.89897948556636
151,040.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_040.tif,747,618,11,752,618,9,1,5.3851648071345
151,040.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_040.tif,671,582,11,676,583,13,2,5.47722557505166
152,040.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_040.tif,310,710,14,311,706,14,1,4.12310562561766
152,040.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_040.tif,253,766,13,257,768,15,2,4.89897948556636
154,041.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,115,266,10,119,264,8,1,4.89897948556636
154,041.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,211,220,9,217,220,8,2,6.08276253029822
155,041.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,737,251,14,742,251,13,1,5.09901951359278
155,041.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,814,211,10,810,210,12,2,4.58257569495584
156,041.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,323,373,17,327,378,16,1,6.48074069840786
156,041.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,320,353,22,320,352,19,2,3.16227766016838
157,041.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,538,449,5,541,447,6,1,3.74165738677394
157,041.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,551,382,12,553,386,14,2,4.89897948556636
159,041.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,457,527,21,460,523,19,1,5.3851648071345
159,041.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,432,528,18,431,528,21,2,3.16227766016838
161,041.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,318,737,17,322,736,17,1,4.12310562561766
161,041.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,334,676,11,340,677,12,2,6.16441400296898
162,041.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,417,839,15,412,837,14,1,5.47722557505166
162,041.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_041.tif,390,875,15,390,875,12,2,3
169,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_043.tif,894,188,12,896,185,12,1,3.60555127546399
169,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_043.tif,827,225,14,828,220,13,2,5.19615242270663
171,044.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_044.tif,298,153,8,297,157,10,1,4.58257569495584
171,044.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_044.tif,307,152,16,309,146,17,2,6.40312423743285
176,044.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_044.tif,395,797,13,398,797,15,1,3.60555127546399
176,044.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_044.tif,393,849,11,392,846,13,2,3.74165738677394
178,045.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_046.tif,599,538,15,597,535,15,1,3.60555127546399
178,045.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_046.tif,652,511,15,654,507,13,2,4.89897948556636
179,045.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_046.tif,71,526,8,69,522,9,1,4.58257569495584
179,045.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_046.tif,105,562,11,104,556,12,2,6.16441400296898
180,045.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_046.tif,748,822,8,754,823,9,1,6.16441400296898
180,045.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_046.tif,707,795,13,702,795,15,2,5.3851648071345
183,046.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_047.tif,158,893,12,155,894,13,1,3.3166247903554
183,046.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_047.tif,197,841,16,193,842,14,2,4.58257569495584
184,047.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_048.tif,769,120,12,769,125,13,1,5.09901951359278
184,047.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_048.tif,786,137,12,782,142,12,2,6.40312423743285
186,047.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_048.tif,709,499,8,709,503,8,1,4
186,047.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM752_20220503_001/Cy5_048.tif,792,521,9,790,518,7,2,4.12310562561766
