nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
23,005.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_005.tif,116,160,23,119,157,21,2,4.69041575982343
26,005.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_005.tif,654,502,11,657,498,13,1,5.3851648071345
26,005.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_005.tif,750,487,12,751,487,15,2,3.16227766016838
28,005.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_005.tif,711,968,12,712,962,11,1,6.16441400296898
28,005.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_005.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_005.tif,740,961,17,743,965,15,2,5.3851648071345
29,006.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_006.tif,829,35,16,824,35,18,1,5.3851648071345
29,006.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_006.tif,783,92,13,783,99,13,2,7
31,006.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_006.tif,577,148,19,572,149,17,1,5.47722557505166
31,006.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_006.tif,574,199,16,574,200,19,2,3.16227766016838
33,006.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_006.tif,498,638,19,500,642,19,1,4.47213595499958
33,006.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_006.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_006.tif,482,600,14,483,600,11,2,3.16227766016838
36,007.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,733,223,13,731,222,11,1,3
36,007.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,851,179,16,847,184,16,2,6.40312423743285
37,007.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,286,371,15,287,367,17,1,4.58257569495584
37,007.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,290,445,14,289,445,17,2,3.16227766016838
39,007.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,393,468,15,395,463,16,1,5.47722557505166
39,007.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,503,445,16,507,446,14,2,4.58257569495584
40,007.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,923,509,16,927,506,18,1,5.3851648071345
40,007.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,916,525,9,917,525,12,2,3.16227766016838
41,007.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,397,541,14,400,545,12,1,5.3851648071345
41,007.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,438,560,15,438,559,12,2,3.16227766016838
42,007.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,196,558,16,193,555,14,1,4.69041575982343
42,007.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,177,583,12,183,583,13,2,6.08276253029822
43,007.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,429,703,19,426,708,18,1,5.91607978309962
43,007.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_007.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_007.tif,458,726,11,461,730,13,2,5.3851648071345
47,008.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_008.tif,420,322,20,423,325,18,1,4.69041575982343
47,008.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_008.tif,415,258,13,413,264,12,2,6.40312423743285
48,008.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_008.tif,174,490,16,174,493,18,1,3.60555127546399
48,008.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_008.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_008.tif,254,434,27,254,433,24,2,3.16227766016838
53,009.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,130,248,18,131,248,17,1,1.4142135623731
53,009.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,167,285,16,163,290,17,2,6.48074069840786
54,009.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,248,529,17,246,531,16,1,3
54,009.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,268,581,12,262,583,13,2,6.40312423743285
56,009.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,678,729,12,684,731,11,1,6.40312423743285
56,009.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,691,783,16,690,778,18,2,5.47722557505166
57,009.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,877,915,19,882,916,17,1,5.47722557505166
57,009.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,908,914,14,907,914,17,2,3.16227766016838
58,009.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,371,900,18,370,903,16,1,3.74165738677394
58,009.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_009.tif,291,943,15,290,939,17,2,4.58257569495584
63,010.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_010.tif,504,787,17,499,783,16,1,6.48074069840786
63,010.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_010.tif,559,802,18,559,803,15,2,3.16227766016838
64,010.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_010.tif,596,973,11,602,972,10,1,6.16441400296898
64,010.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_010.tif,616,950,20,617,950,23,2,3.16227766016838
65,011.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,597,110,19,595,104,19,1,6.32455532033676
65,011.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,580,104,11,584,109,12,2,6.48074069840786
67,011.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,885,353,12,889,355,10,1,4.89897948556636
67,011.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,867,278,11,868,273,13,2,5.47722557505166
68,011.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,538,351,10,533,347,11,1,6.48074069840786
68,011.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,549,388,12,545,383,11,2,6.48074069840786
69,011.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,334,352,14,337,347,13,1,5.91607978309962
69,011.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,354,351,25,354,358,25,2,7
73,011.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,169,835,11,175,835,12,1,6.08276253029822
73,011.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,181,797,25,181,798,22,2,3.16227766016838
74,011.NM,10,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,736,758,10,730,756,10,1,6.32455532033676
74,011.NM,10,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,753,761,16,756,765,18,2,5.3851648071345
76,011.NM,12,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,657,901,30,663,903,29,1,6.40312423743285
76,011.NM,12,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_011.tif,668,902,22,663,903,20,2,5.47722557505166
77,012.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_012.tif,524,163,16,530,164,17,1,6.16441400296898
77,012.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_012.tif,577,189,21,576,184,23,2,5.47722557505166
78,012.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_012.tif,132,414,17,126,416,18,1,6.40312423743285
78,012.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_012.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_012.tif,189,437,15,188,437,18,2,3.16227766016838
82,013.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_013.tif,919,165,9,924,163,10,1,5.47722557505166
82,013.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_013.tif,915,201,11,916,206,13,2,5.47722557505166
85,013.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_013.tif,806,558,14,810,557,16,1,4.58257569495584
85,013.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_013.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_013.tif,758,582,14,755,586,12,2,5.3851648071345
88,014.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,744,142,14,741,137,14,1,5.8309518948453
88,014.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,763,140,8,767,137,10,2,5.3851648071345
90,014.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,484,204,14,479,202,14,1,5.3851648071345
90,014.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,517,114,14,522,114,12,2,5.3851648071345
91,014.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,871,244,19,873,247,17,1,4.12310562561766
91,014.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,869,214,16,872,217,14,2,4.69041575982343
93,014.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,666,420,15,665,425,13,1,5.47722557505166
93,014.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,761,374,17,760,369,15,2,5.47722557505166
94,014.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,430,517,14,430,514,12,1,3.60555127546399
94,014.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,505,554,8,501,549,9,2,6.48074069840786
95,014.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,295,740,17,289,739,16,1,6.16441400296898
95,014.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,323,656,15,323,661,13,2,5.3851648071345
96,014.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,744,714,16,740,716,14,1,4.89897948556636
96,014.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,691,673,8,696,672,10,2,5.47722557505166
97,014.NM,10,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,334,813,9,338,816,11,1,5.3851648071345
97,014.NM,10,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_014.tif,341,856,15,346,860,16,2,6.48074069840786
98,015.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/tmr_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM756_20220506_001/Cy5_015.tif,506,178,10,500,176,11,1,6.40312423743285
