nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair
43,016.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_016.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_016.tif,314,308,32,316,305,30,1
43,016.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_016.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_016.tif,268,254,17,267,254,20,2
44,016.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_016.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_016.tif,565,540,15,563,535,16,1
44,016.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_016.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_016.tif,607,523,20,605,528,19,2
45,016.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_016.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_016.tif,815,745,23,816,749,21,1
45,016.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_016.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_016.tif,817,767,14,814,761,14,2
47,017.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_017.tif,762,249,17,766,254,16,1
47,017.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_017.tif,742,197,25,742,204,25,2
48,017.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_017.tif,485,858,16,485,859,17,1
48,017.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_017.tif,480,778,31,481,774,29,2
49,017.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_017.tif,250,834,28,249,833,29,1
49,017.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_017.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_017.tif,295,768,19,296,768,22,2
51,018.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_018.tif,659,898,17,655,896,18,1
51,018.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_018.tif,535,865,22,535,868,20,2
55,021.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_021.tif,157,160,22,157,165,20,1
55,021.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_021.tif,197,124,18,204,124,18,2
56,021.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_021.tif,663,310,22,665,311,24,1
56,021.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_021.tif,669,282,23,668,287,25,2
63,023.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_023.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_023.tif,209,574,25,207,576,23,1
63,023.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_023.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_023.tif,181,656,19,178,658,21,2
64,024.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_024.tif,831,496,20,828,491,19,1
64,024.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_024.tif,838,544,17,833,543,19,2
65,024.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_024.tif,62,689,24,62,687,26,1
65,024.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_024.tif,119,669,18,120,663,19,2
66,025.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_025.tif,476,80,19,475,80,17,1
66,025.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_025.tif,512,102,20,512,104,22,2
70,026.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_026.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_026.tif,351,894,20,353,898,18,1
70,026.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_026.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_026.tif,330,894,19,335,890,20,2
72,027.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_027.tif,590,841,18,595,844,17,1
72,027.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_027.tif,598,936,26,602,938,24,2
73,028.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,644,113,21,643,108,19,1
73,028.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,671,131,16,671,132,19,2
74,028.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,411,339,22,415,339,24,1
74,028.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,444,387,24,443,392,26,2
75,028.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,731,437,13,732,437,16,1
75,028.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,746,406,19,745,406,16,2
76,028.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,163,488,18,163,488,20,1
76,028.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,125,550,22,127,546,20,2
77,028.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,774,961,25,770,956,26,1
77,028.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_028.tif,783,977,20,787,982,19,2
79,029.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_029.tif,466,688,26,469,692,24,1
79,029.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_029.tif,481,623,30,481,623,27,2
83,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_031.tif,857,723,19,857,724,19,1
83,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_031.tif,863,672,20,865,673,22,2
93,035.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_035.tif,248,606,21,245,608,19,1
93,035.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_035.tif,240,570,17,244,575,18,2
94,035.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_035.tif,657,931,17,659,926,17,1
94,035.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_035.tif,620,865,24,622,862,22,2
96,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_036.tif,159,468,24,164,469,22,1
96,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_036.tif,126,490,27,126,489,30,2
97,036.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_036.tif,605,864,20,606,860,22,1
97,036.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_036.tif,530,854,20,525,855,18,2
101,038.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_038.tif,673,381,18,676,380,16,1
101,038.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_038.tif,637,324,20,638,319,18,2
102,038.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_038.tif,405,791,28,405,790,25,1
102,038.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_038.tif,444,779,25,437,779,25,2
103,039.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_039.tif,639,123,23,645,123,22,1
103,039.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_039.tif,722,144,22,721,149,24,2
105,039.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_039.tif,450,810,27,447,814,25,1
105,039.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_039.tif,458,883,18,458,888,20,2
114,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_043.tif,342,425,18,342,424,20,1
114,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_043.tif,375,390,21,372,384,21,2
115,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_043.tif,686,633,20,690,635,22,1
115,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_043.tif,718,622,18,715,626,16,2
116,043.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_043.tif,246,744,21,248,738,20,1
116,043.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_043.tif,326,744,24,321,743,22,2
118,044.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_044.tif,164,423,23,163,417,23,1
118,044.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_044.tif,86,438,21,82,441,19,2
120,044.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_044.tif,75,848,15,74,843,14,1
120,044.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_044.tif,118,723,18,123,726,17,2
121,045.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_045.tif,280,218,23,274,221,23,1
121,045.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_045.tif,255,213,18,255,218,16,2
123,045.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_045.tif,182,750,18,177,748,17,1
123,045.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_045.tif,188,729,19,188,734,21,2
126,048.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_048.tif,365,316,18,362,316,16,1
126,048.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_048.tif,350,289,16,353,285,14,2
127,048.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_048.tif,577,279,16,577,273,15,1
127,048.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM766_20220523_001/Cy5_048.tif,599,292,18,599,287,16,2
