nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
65,018.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_018.tif,379,219,22,381,213,23,1,6.40312423743285
65,018.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_018.tif,381,214,11,381,213,14,2,3.16227766016838
66,018.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_018.tif,528,592,11,532,596,10,1,5.74456264653803
66,018.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_018.tif,616,512,9,612,513,11,2,4.58257569495584
67,018.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_018.tif,894,759,10,900,761,10,1,6.32455532033676
67,018.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_018.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_018.tif,911,676,10,911,676,7,2,3
68,019.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_019.tif,486,152,15,481,155,14,1,5.91607978309962
68,019.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_019.tif,437,133,14,437,138,16,2,5.3851648071345
69,019.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_019.tif,363,295,18,369,294,18,1,6.08276253029822
69,019.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_019.tif,460,329,11,455,325,11,2,6.40312423743285
72,019.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_019.tif,180,762,18,181,761,20,1,2.44948974278318
72,019.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_019.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_019.tif,182,754,10,178,751,12,2,5.3851648071345
73,020.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_020.tif,750,468,8,748,469,9,1,2.44948974278318
73,020.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_020.tif,772,481,13,772,481,16,2,3
74,020.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_020.tif,248,729,8,247,731,9,1,2.44948974278318
74,020.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_020.tif,272,674,12,272,680,13,2,6.08276253029822
76,020.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_020.tif,640,843,9,640,843,7,1,2
76,020.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_020.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_020.tif,650,932,9,652,931,11,2,3
78,021.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_021.tif,281,508,14,277,509,15,1,4.24264068711929
78,021.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_021.tif,281,472,12,282,470,10,2,3
79,021.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_021.tif,619,723,16,621,721,14,1,3.46410161513775
79,021.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_021.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_021.tif,629,676,13,629,675,16,2,3.16227766016838
80,022.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_022.tif,255,147,8,250,147,9,1,5.09901951359278
80,022.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_022.tif,351,174,7,345,175,8,2,6.16441400296898
84,023.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_023.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_023.tif,727,232,9,724,227,10,1,5.91607978309962
84,023.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_023.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_023.tif,772,249,12,770,255,11,2,6.40312423743285
91,025.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_025.tif,675,761,15,675,758,16,1,3.16227766016838
91,025.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_025.tif,689,701,14,689,695,13,2,6.08276253029822
92,025.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_025.tif,442,760,9,438,762,10,1,4.58257569495584
92,025.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_025.tif,440,838,7,443,835,9,2,4.69041575982343
98,027.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_027.tif,69,263,12,66,267,11,1,5.09901951359278
98,027.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_027.tif,104,268,11,108,273,11,2,6.40312423743285
100,027.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_027.tif,395,805,13,397,803,11,1,3.46410161513775
100,027.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_027.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_027.tif,473,828,11,470,826,13,2,4.12310562561766
102,028.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_028.tif,174,466,10,175,463,11,1,3.3166247903554
102,028.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_028.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_028.tif,126,464,13,126,458,14,2,6.08276253029822
106,029.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_029.tif,156,466,12,156,460,12,1,6
106,029.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_029.tif,138,455,10,136,461,11,2,6.40312423743285
110,030.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,204,222,12,207,224,11,1,3.74165738677394
110,030.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,200,193,11,203,197,10,2,5.09901951359278
111,030.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,831,525,5,828,523,7,1,4.12310562561766
111,030.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,818,507,14,824,505,14,2,6.32455532033676
112,030.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,46,470,11,48,472,12,1,3
112,030.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,106,498,16,105,504,15,2,6.16441400296898
113,030.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,442,612,13,437,613,13,1,5.09901951359278
113,030.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_030.tif,461,586,14,465,583,12,2,5.3851648071345
116,031.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,130,144,12,133,148,14,1,5.3851648071345
116,031.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,90,77,19,89,82,17,2,5.47722557505166
117,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,601,181,15,603,182,16,1,2.44948974278318
117,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,579,206,16,578,204,18,2,3
118,031.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,845,196,14,847,198,12,1,3.46410161513775
118,031.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,904,262,14,900,267,14,2,6.40312423743285
119,031.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,614,374,14,616,375,14,1,2.23606797749979
119,031.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,544,385,14,546,388,15,2,3.74165738677394
120,031.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,353,528,14,350,528,16,1,3.60555127546399
120,031.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,323,440,17,322,435,15,2,5.47722557505166
121,031.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,171,556,12,168,554,12,1,3.60555127546399
121,031.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,159,430,12,158,434,13,2,4.24264068711929
122,031.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,815,506,16,813,500,15,1,6.40312423743285
122,031.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,895,596,11,894,601,13,2,5.47722557505166
123,031.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,428,740,14,433,743,15,1,5.91607978309962
123,031.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,356,717,20,358,711,21,2,6.40312423743285
124,031.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,669,820,12,674,821,12,1,5.09901951359278
124,031.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,655,741,13,649,742,12,2,6.16441400296898
125,031.NM,10,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,117,850,10,118,846,8,1,4.58257569495584
125,031.NM,10,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_031.tif,133,839,13,134,839,16,2,3.16227766016838
126,032.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,654,111,12,650,113,13,1,4.58257569495584
126,032.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,617,73,14,622,72,12,2,5.47722557505166
127,032.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,60,220,14,58,223,13,1,3.74165738677394
