nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
97,031.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_031.tif,186,327,16,187,322,14,2,5.47722557505166
101,033.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_033.tif,877,264,15,880,262,17,1,4.12310562561766
101,033.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_033.tif,878,245,8,873,241,7,2,6.48074069840786
102,033.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_033.tif,159,273,14,158,275,16,1,3
102,033.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_033.tif,176,283,9,183,283,9,2,7
103,033.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_033.tif,147,788,10,144,787,9,1,3.3166247903554
103,033.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_033.tif,102,761,11,100,759,13,2,3.46410161513775
105,034.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_034.tif,125,469,10,129,464,9,1,6.48074069840786
105,034.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_034.tif,165,472,15,164,477,13,2,5.47722557505166
106,034.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_034.tif,775,630,11,777,634,9,1,4.89897948556636
106,034.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_034.tif,758,654,12,763,655,14,2,5.47722557505166
107,034.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_034.tif,427,793,10,426,797,8,1,4.58257569495584
107,034.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_034.tif,413,839,15,414,844,13,2,5.47722557505166
108,035.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_035.tif,126,164,19,131,165,17,1,5.47722557505166
108,035.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_035.tif,148,214,19,148,215,16,2,3.16227766016838
109,035.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_035.tif,735,640,8,739,641,9,1,4.24264068711929
109,035.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_035.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_035.tif,716,601,12,721,601,10,2,5.3851648071345
111,036.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_036.tif,511,207,12,506,208,14,1,5.47722557505166
111,036.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_036.tif,451,169,17,452,169,14,2,3.16227766016838
112,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_036.tif,751,288,10,751,293,8,1,5.3851648071345
112,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_036.tif,709,299,14,709,298,11,2,3.16227766016838
113,036.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_036.tif,183,809,15,180,808,13,1,3.74165738677394
113,036.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_036.tif,174,852,10,174,851,13,2,3.16227766016838
120,039.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_039.tif,98,398,15,93,395,14,1,5.91607978309962
120,039.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_039.tif,52,371,16,52,370,13,2,3.16227766016838
121,039.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_039.tif,590,707,13,587,704,11,1,4.69041575982343
121,039.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_039.tif,609,667,9,603,666,8,2,6.16441400296898
125,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_040.tif,437,622,12,442,623,11,1,5.19615242270663
125,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_040.tif,414,624,11,418,619,12,2,6.48074069840786
140,045.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_045.tif,811,155,12,807,158,14,1,5.3851648071345
140,045.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_045.tif,765,215,13,764,215,16,2,3.16227766016838
143,046.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_046.tif,824,448,14,824,447,17,1,3.16227766016838
143,046.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_046.tif,769,423,11,769,416,11,2,7
152,050.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_050.tif,570,847,17,570,851,15,1,4.47213595499958
152,050.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM754_20220503_001/Cy5_050.tif,605,803,13,610,802,11,2,5.47722557505166
