nuclei,File,Nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,Cy5File,X_A,Y_A,Z_A,x,y,z,Channel,Fret,Acceptor,Donor,Cy5,Pair
5,002.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,903,466,19,908,466,21,a488,4306,3253,6905,8271,5
5,002.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,914,502,26,919,501,24,a488,3958,1690,4377,2628,6
7,002.NM,4,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,407,607,21,404,608,19,a488,3797,2412,8973,7292,1
7,002.NM,4,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,390,693,23,385,690,24,a488,4198,1764,4619,2780,2
7,002.NM,4,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,426,697,21,430,699,23,a488,3890,1931,4858,2609,3
7,002.NM,4,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,466,668,20,469,672,22,a488,3679,1847,9748,2691,4
7,002.NM,4,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,479,704,23,476,708,21,a488,4378,6879,4634,2686,5
7,002.NM,4,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_002.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_002.tif,393,659,25,400,659,25,a488,3787,1767,4501,2728,6
12,004.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_004.tif,139,271,28,139,270,28,a488,3837,2713,5396,2478,1
12,004.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_004.tif,121,312,21,120,311,22,a488,3761,2472,6887,2413,2
12,004.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_004.tif,156,291,27,152,290,28,a488,4044,1926,4713,2489,3
12,004.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_004.tif,158,317,29,160,319,27,a488,3494,1825,5704,2394,4
12,004.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_004.tif,145,316,22,145,322,21,a488,3615,3388,7486,3683,5
12,004.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_004.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_004.tif,139,292,21,134,291,23,a488,4668,5575,8965,2523,6
27,009.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_009.tif,665,631,25,667,632,25,a488,3457,2203,4927,2540,1
27,009.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_009.tif,700,661,27,703,659,29,a488,3654,1898,5577,2350,2
27,009.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_009.tif,691,623,29,685,621,29,a488,3834,1892,4475,2379,3
27,009.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_009.tif,707,600,27,711,602,25,a488,3742,1893,5227,2570,4
27,009.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_009.tif,727,602,27,730,596,27,a488,3668,2693,5970,2434,5
27,009.NM,2,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_009.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_009.tif,705,640,27,710,640,25,a488,3676,2066,9337,2622,6
29,010.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_010.tif,180,184,33,180,182,31,a488,3408,1868,5454,2667,1
29,010.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_010.tif,102,167,26,104,169,24,a488,3530,3514,6906,2535,2
29,010.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_010.tif,177,163,26,175,159,24,a488,3076,1845,7943,2431,3
29,010.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_010.tif,137,167,25,131,165,26,a488,3512,2755,4664,2744,4
29,010.NM,2,5,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_010.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_010.tif,157,171,26,156,176,24,a488,3329,1762,7877,2503,5
32,011.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_011.tif,253,110,23,254,108,24,a488,4117,2310,6011,2942,1
32,011.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_011.tif,301,89,27,301,86,29,a488,4087,2803,5290,2745,2
32,011.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_011.tif,217,99,23,218,96,25,a488,4411,3799,5058,2631,3
32,011.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_011.tif,257,66,27,257,72,27,a488,4213,2199,5196,3191,4
32,011.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_011.tif,320,101,26,316,102,24,a488,4046,3776,7501,2444,5
32,011.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_011.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_011.tif,228,119,27,233,115,26,a488,3946,3351,6373,2493,6
40,014.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_014.tif,410,208,23,406,212,23,a488,4007,4494,5839,6995,1
40,014.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_014.tif,328,253,23,332,253,25,a488,4702,5264,4603,3269,2
40,014.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_014.tif,417,247,26,418,243,24,a488,4108,2252,8741,3127,3
40,014.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_014.tif,390,239,26,388,243,24,a488,4233,3363,4727,2761,4
40,014.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_014.tif,374,275,25,368,273,24,a488,3819,2444,5100,2870,5
40,014.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_014.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_014.tif,383,257,32,384,252,34,a488,3813,2140,4641,2928,6
42,015.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_015.tif,337,199,26,335,195,25,a488,4212,1967,5072,2733,1
42,015.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_015.tif,336,139,32,339,137,30,a488,3843,2280,9344,3021,2
42,015.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_015.tif,304,160,26,298,163,26,a488,4399,2018,5015,2783,3
42,015.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_015.tif,314,140,30,318,135,31,a488,4165,1994,6230,2849,4
42,015.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_015.tif,328,173,27,323,169,26,a488,4279,1964,5591,3278,5
42,015.NM,1,6,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a594_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/a488fret_015.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM802_20220708_001/Cy5_015.tif,324,187,34,320,182,33,a488,4403,1974,5110,3239,6
