nuclei	File	Nuclei	n_pairs	DonorFile	AcceptorFile	FretFile	X_A	Y_A	Z_A	x	y	z	Channel	Fret	Acceptor	Donor	Pair	dilation	version	xi	yi	zi	cell_ID	lamin_dist	lamin_dist_norm	centr_dist	centr_dist_norm	compartment	xnorm	ynorm	znorm	G1	Allele	angle
22	4	6	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_004.tif	577	918	24	579.0	915.0	21.0	a488	1774	1300	5471	1	5	7.0.2	579	915	21	4.0	654.2170893518451	0.15197558331254699	3650.5342074825157	0.848024416687453	1.0	-0.029805925174408644	-0.18105427512039615	-0.10249782258636238	0.0	2.0	54.61567212826271
22	4	6	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_004.tif	557	871	25	561.0	871.0	26.0	a488	1825	1755	3365	2	5	7.0.2	561	871	26	4.0	1375.3544997563356	0.3388011208952407	2684.1199675126295	0.6611988791047593	2.0	-0.5487694792241564	-0.5108163007111572	0.14750217741363764	0.0	1.0	54.61567212826271
24	5	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_005.tif	221	711	23	222.0	707.0	24.0	a488	2057	1838	6140	1	5	7.0.2	222	707	24	1.0	5400.0	1.0	0.0	0.0	0.0	0.05019326595136836	-0.17416328453198895	0.05259527388671596	0.0	1.0	11.805572073434183
24	5	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_005.tif	240	701	29	244.0	701.0	26.0	a488	2322	1808	8594	2	5	7.0.2	244	701	26	1.0	3769.615364994153	0.7035392848130503	1588.4583721331824	0.2964607151869497	0.0	0.2510633322314973	-0.4617221779306115	0.15259527388671595	0.0	2.0	11.805572073434183
36	9	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_009.tif	771	99	26	775.0	101.0	25.0	a488	2718	5437	4285	1	5	7.0.2	775	101	25	4.0	1560.0	0.2761970519353529	4088.14138698749	0.7238029480646471	0.0	-0.40944235194661033	-0.6162603530297345	0.0978341879443235	0.0	2.0	152.79276945809758
36	9	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_009.tif	817	180	20	815.0	179.0	22.0	a488	2266	1761	8536	2	5	7.0.2	815	179	22	4.0	4636.216129560829	0.8853570933197028	600.3332407921454	0.1146429066802972	1.0	0.40952597391350376	0.23260671968097285	-0.0521658120556765	0.0	1.0	152.79276945809758
37	9	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_009.tif	783	408	24	787.0	406.0	25.0	a488	1888	1687	4128	1	5	7.0.2	787	406	25	5.0	1040.0	0.2	4160.0	0.8	0.0	-0.3031073834106564	-0.7522596344252581	0.08691997883199427	0.0	2.0	149.94612990663956
37	9	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_009.tif	781	479	22	780.0	478.0	18.0	a488	3011	6879	2652	2	5	7.0.2	780	478	18	5.0	3726.1374102413347	0.7216647559475017	1437.1151658791998	0.2783352440524983	1.0	-0.0068606641949592335	0.4013086412482413	-0.2630800211680057	0.0	1.0	149.94612990663956
39	9	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_009.tif	158	698	25	156.0	692.0	22.0	a488	1485	1391	7283	1	5	7.0.2	156	692	22	1.0	937.4433316206372	0.15001523881018142	5311.544031635246	0.8499847611898186	2.0	0.8579683012680288	-0.20833498578019652	-0.02571091523523279	0.0	1.0	119.83837700320713
39	9	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM779_20220602_001/a488fret_009.tif	70	744	24	69.0	744.0	26.0	a488	1628	2877	3018	2	5	7.0.2	69	744	26	1.0	556.5069631190611	0.1488763766413853	3181.540507364318	0.8511236233586147	0.0	-0.356489271112265	-0.47028842178853814	0.1742890847647672	0.0	2.0	119.83837700320713
