nuclei	File	Nuclei	n_pairs	DonorFile	AcceptorFile	FretFile	X_A	Y_A	Z_A	x	y	z	Channel	Fret	Acceptor	Donor	Pair	dilation	version	xi	yi	zi	cell_ID	lamin_dist	lamin_dist_norm	centr_dist	centr_dist_norm	compartment	xnorm	ynorm	znorm	G1	Allele	angle
41	13	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_013.tif	786	337	11	785.0	335.0	13.0	a488	3790	5530	3966	2	5	7.0.2	785	335	13	4.0	3900.0	0.7647058823529411	1200.0	0.23529411764705888	1.0	0.0800753105707953	0.21030252319196818	-0.22817650458739128	0.0	1.0	140.32186439904305
47	15	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_015.tif	12	703	15	10.0	698.0	16.0	a488	3209	4563	5394	1	5	7.0.2	10	698	16												
47	15	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_015.tif	48	711	9	42.0	707.0	9.0	a488	3559	5744	7590	2	5	7.0.2	42	707	9												
48	16	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_016.tif	777	154	19	776.0	150.0	20.0	a488	4448	6282	4722	1	5	7.0.2	776	150	20	4.0	474.5524207081869	0.16840230184522129	2343.4163095788167	0.8315976981547787	0.0	0.03175054736860709	0.2119743457347442	0.09315617725119338	0.0	2.0	40.636058224044284
48	16	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_016.tif	782	188	16	781.0	186.0	18.0	a488	3703	6540	5228	2	5	7.0.2	781	186	18	4.0	1026.1091559868278	0.2349008944726131	3342.1549934136806	0.7650991055273869	1.0	-0.20693419098178029	0.7631614424387362	-0.006843822748806616	0.0	1.0	40.636058224044284
54	17	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_017.tif	886	588	16	889.0	586.0	17.0	a488	3563	5589	4217	1	5	7.0.2	889	586	17	4.0	1716.4206943520578	0.3712537211297748	2906.8883707497266	0.6287462788702252	2.0	0.6728990306388308	-0.31283483621350483	-0.03389537850043549	0.0	2.0	29.431792721920484
54	17	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_017.tif	841	562	17	844.0	566.0	17.0	a488	3334	5786	4230	2	5	7.0.2	844	566	17	4.0	4305.995819784315	0.9430573285079613	260.0	0.05694267149203869	1.0	0.0741263528974416	-0.12407465435297298	-0.03389537850043549	0.0	1.0	29.431792721920484
55	17	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_017.tif	542	763	17	543.0	765.0	18.0	a488	4181	7132	5886	1	5	7.0.2	543	765	18	2.0	5358.245981662283	1.0	0.0	0.0	0.0	0.22017233252448742	0.16433590843660498	0.0373253757909076	0.0	1.0	20.849032456558966
55	17	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_017.tif	511	752	15	516.0	753.0	13.0	a488	3924	7875	6273	2	5	7.0.2	516	753	13	2.0	2597.806767255794	0.46965258803638515	2933.5302964176117	0.5303474119636149	1.0	0.4451626234569207	0.5112607675698827	-0.2126746242090924	0.0	2.0	20.849032456558966
56	18	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM746_20220406_001/a488fret_018.tif	639	99	18	641.0	94.0	19.0	a488	4142	6833	4243	1	5	7.0.2	641	94	19	3.0	2429.6501805815587	0.4689526847246547	2751.363298439521	0.5310473152753453	0.0	-0.09416089199293491	0.5714027308023057	0.11178173294257591	0.0	2.0	123.69833972895799
