nuclei	File	Nuclei	n_pairs	DonorFile	AcceptorFile	FretFile	X_A	Y_A	Z_A	x	y	z	Channel	Fret	Acceptor	Donor	Pair	dilation	version	xi	yi	zi	cell_ID	lamin_dist	lamin_dist_norm	centr_dist	centr_dist_norm	compartment	xnorm	ynorm	znorm	G1	Allele	angle
38	15	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_015.tif	162	768	23	166.0	769.0	21.0	a488	2488	4418	5126	1	5	7.0.2	166	769	21	1.0	1988.617610301186	0.9386392337305651	130.0	0.061360766269434874	2.0	-0.6472937294273863	-0.08844358049368366	-0.01375445038624914	0.0	1.0	26.604636673787443
38	15	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_015.tif	189	778	22	189.0	772.0	19.0	a488	2702	1399	8286	2	5	7.0.2	189	772	19	1.0	662.872536767062	0.29748172884063034	1565.4072952429983	0.7025182711593696	1.0	-0.3160541811037502	-0.19006362246929318	-0.11375445038624914	0.0	2.0	26.604636673787443
39	16	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_016.tif	356	64	14	359.0	62.0	15.0	a488	2661	1664	7623	1	5	7.0.2	359	62	15	4.0	1581.1388300841897	0.3733583311414	2653.77090194312	0.6266416688586001	2.0	-0.5510235462773433	0.27312049308094627	-0.24549905695796195	0.0	2.0	27.887378499260564
39	16	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_016.tif	380	64	17	384.0	67.0	15.0	a488	2985	1963	9270	2	5	7.0.2	384	67	15	4.0	2941.360229553667	0.7476416628649744	992.8242543370906	0.25235833713502565	1.0	-0.36783429988917726	-0.05386131876631149	-0.24549905695796195	0.0	1.0	27.887378499260564
41	16	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_016.tif	811	832	15	804.0	834.0	14.0	a488	2555	5390	4911	1	5	7.0.2	804	834	14	6.0	2264.111304684467	0.9457001018517252	130.0	0.05429989814827485	2.0	0.5861256304805602	0.20783784199204294	-0.24578547089612535	0.0	1.0	77.17208748405233
41	16	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_016.tif	761	866	18	764.0	868.0	15.0	a488	2455	1970	6543	2	5	7.0.2	764	868	15	6.0	761.3803254615922	0.3226780128489602	1598.1864722240643	0.6773219871510399	1.0	-0.04845837125302025	0.39224298266559543	-0.19578547089612536	0.0	2.0	77.17208748405233
42	17	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_017.tif	475	189	16	477.0	188.0	17.0	a488	3721	7982	12682	1	5	7.0.2	477	188	17	2.0	1806.0177186284745	0.6735775693311913	875.2142594816426	0.3264224306688087	2.0	-0.7572000292479628	0.04384072036378474	-0.1815109882106162	0.0	1.0	82.78168580153059
42	17	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_017.tif	551	206	19	550.0	200.0	16.0	a488	3074	2069	11035	2	5	7.0.2	550	200	16	2.0	1334.1664064126335	0.1972252944588524	5430.51562929341	0.8027747055411476	1.0	-0.03125554434617739	0.7960290231271614	-0.2315109882106162	0.0	2.0	82.78168580153059
43	17	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_017.tif	556	884	16	556.0	880.0	17.0	a488	3933	6504	4560	1	5	7.0.2	556	880	17	1.0	780.0	0.15598780246674512	4220.390977148918	0.8440121975332548	1.0	-0.2077476622591172	-0.8835631218016271	-0.15997143161962574	0.0	2.0	171.732504941825
43	17	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_017.tif	448	872	20	449.0	877.0	20.0	a488	3030	2242	6805	2	5	7.0.2	449	877	20	1.0	780.0	0.16415308584816315	3971.6621205737024	0.8358469141518369	1.0	0.20606931962983735	0.6931869453982719	-0.009971431619625725	0.0	1.0	171.732504941825
45	18	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_018.tif	678	835	26	677.0	839.0	23.0	a488	2990	1648	6990	1	5	7.0.2	677	839	23	2.0	2241.6065667284256	0.424158806339871	3043.2219767871024	0.575841193660129	0.0	0.03174668184284234	-0.6418674203916469	0.11010560057555523	0.0	1.0	104.39781407356337
45	18	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_018.tif	697	914	15	696.0	913.0	17.0	a488	2290	1363	5660	2	5	7.0.2	696	913	17	2.0	1340.4849868610986	0.2363237499842283	4331.754840708324	0.7636762500157717	2.0	-0.7656550675423631	0.17083513006166534	-0.18989439942444478	0.0	2.0	104.39781407356337
46	19	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_019.tif	895	216	18	890.0	211.0	16.0	a488	3648	4246	7015	1	5	7.0.2	890	211	16	4.0	1570.7959765672945	0.4899640585553877	1635.1452534866742	0.5100359414446123	1.0	-0.0738419684321146	-0.3279081749392677	-0.2332850390225774	0.0	1.0	41.83906076992073
46	19	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_019.tif	878	193	17	882.0	191.0	18.0	a488	3886	8321	8039	2	5	7.0.2	882	191	18	4.0	909.3404203047394	0.3283567404379857	1860.0268815261784	0.6716432595620143	1.0	-0.33323076651889505	-0.2774678239968802	-0.1332850390225774	0.0	2.0	41.83906076992073
47	19	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_019.tif	180	708	20	184.0	708.0	17.0	a488	2500	1609	12958	1	5	7.0.2	184	708	17												
47	19	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_019.tif	124	690	23	122.0	694.0	24.0	a488	2773	2663	7461	2	5	7.0.2	122	694	24	1.0	1599.0622251807463	0.5488778065175363	1314.2678570215435	0.45112219348246374	0.0	-0.28009726695932363	-0.24483981672301952	0.15221258205629482	0.0	0.0	
48	19	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_019.tif	770	787	25	774.0	786.0	22.0	a488	2619	1656	5700	1	5	7.0.2	774	786	22	3.0	1671.4065932620942	0.41012682059368155	2403.9342753078754	0.5898731794063184	0.0	0.03374072639964096	-0.6709862132529546	0.06975313974621233	0.0	2.0	39.01238534654326
48	19	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_019.tif	773	816	18	771.0	815.0	20.0	a488	4905	13993	4496	2	5	7.0.2	771	815	20	3.0	1460.4451376207187	0.43569296268826374	1891.5602025840997	0.5643070373117363	1.0	0.2448191507691167	-0.3686807573051036	-0.030246860253787665	0.0	1.0	39.01238534654326
49	20	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_020.tif	730	413	18	733.0	410.0	15.0	a488	2343	1507	5832	1	5	7.0.2	733	410	15	2.0	1015.3324578678651	0.16759862148911428	5042.786927880257	0.8324013785108857	1.0	-0.1861218343241744	0.8811689015295916	-0.2752992511670687	0.0	2.0	54.04401977580964
49	20	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_020.tif	684	400	20	689.0	397.0	18.0	a488	2848	2276	13221	2	5	7.0.2	689	397	18	2.0	1170.0	0.30985698508426857	2605.9355325870974	0.6901430149157315	1.0	-0.36156076962740347	0.1531549456442276	-0.1252992511670687	0.0	1.0	54.04401977580964
50	20	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_020.tif	174	475	25	169.0	471.0	22.0	a488	2407	1458	5436	1	5	7.0.2	169	471	22	1.0	937.4433316206372	0.15574791079993866	5081.535201098188	0.8442520892000613	2.0	0.9042713898805173	0.002915533540661484	0.06231148705802738	0.0	2.0	22.797440675055917
50	20	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_020.tif	136	498	25	134.0	502.0	22.0	a488	2430	2020	10512	2	5	7.0.2	134	502	22	1.0	5726.464878090147	1.0	0.0	0.0	0.0	0.4293183608413069	-0.22651799953156576	0.06231148705802738	0.0	1.0	22.797440675055917
52	21	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_021.tif	781	675	18	776.0	677.0	15.0	a488	2435	1511	10796	1	5	7.0.2	776	677	15	3.0	715.8910531638177	0.16444968781839406	3637.3616812189575	0.8355503121816059	1.0	-0.2713221757386493	0.3793883485276125	-0.2366300027515278	0.0	2.0	115.2036883229728
52	21	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_021.tif	783	620	25	778.0	616.0	22.0	a488	3175	4884	4426	2	5	7.0.2	778	616	22	3.0	1550.7740002979158	0.5565730602301254	1235.5160864998886	0.4434269397698746	0.0	-0.2571818933437205	-0.6549134742313246	0.11336999724847222	0.0	1.0	115.2036883229728
53	21	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_021.tif	73	881	18	69.0	884.0	15.0	a488	2395	1458	6160	1	5	7.0.2	69	884	15	1.0	1844.5595680270128	0.45889134763014855	2175.0402295130084	0.5411086523698514	2.0	-0.7903263954232537	0.17913145706287825	-0.26225942826779036	0.0	2.0	147.3482564384655
53	21	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_021.tif	146	961	18	146.0	955.0	15.0	a488	3055	1596	13266	2	5	7.0.2	146	955	15	1.0	3210.3115113645904	0.7361693084890256	1150.5216208311776	0.2638306915109744	2.0	0.5693973230761208	0.13107273407551795	-0.26225942826779036	0.0	1.0	147.3482564384655
57	23	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_023.tif	177	582	28	180.0	586.0	26.0	a488	3873	4088	9599	1	5	7.0.2	180	586	26	1.0	4800.0	0.8407275878890047	909.3404203047394	0.1592724121109953	0.0	0.3125047760536526	-0.0015645854403973617	0.27428196574590125	0.0	1.0	36.808668866110196
57	23	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_023.tif	149	607	28	153.0	607.0	25.0	a488	3465	2227	10001	2	5	7.0.2	153	607	25	1.0	2590.0	0.4553394688031533	3098.0639115421745	0.5446605311968467	2.0	0.5311348836962805	0.45166774698741013	0.22428196574590126	0.0	2.0	36.808668866110196
58	23	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_023.tif	801	582	16	803.0	577.0	17.0	a488	3853	7860	3547	1	5	7.0.2	803	577	17												
58	23	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_023.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_023.tif	748	528	21	750.0	523.0	18.0	a488	2914	1578	7342	2	5	7.0.2	750	523	18	4.0	520.0	0.15313837943153416	2875.621671917222	0.8468616205684658	1.0	0.0036452243697004923	-0.9087360877299144	-0.09927865696722175	0.0	0.0	
60	24	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_024.tif	616	171	23	620.0	170.0	20.0	a488	3621	2291	15234	1	5	7.0.2	620	170	20	4.0	1269.2517480783708	0.3261406269009392	2622.479742533772	0.6738593730990607	1.0	0.2492473760228766	-0.5471531689271777	-0.05153104336554719	0.0	1.0	32.83368543443327
60	24	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_024.tif	635	192	19	631.0	187.0	16.0	a488	2834	2257	11599	2	5	7.0.2	631	187	16	4.0	919.2388155425118	0.21464278561705977	3363.4060117684276	0.7853572143829403	1.0	0.40376891583253893	-0.25877434489754947	-0.2515310433655472	0.0	2.0	32.83368543443327
61	24	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_024.tif	426	889	15	420.0	888.0	16.0	a488	3240	1522	7588	1	5	7.0.2	420	888	16	2.0	832.4061508662703	0.1826255736717156	3725.5872020394313	0.8173744263282844	2.0	0.6685708856603831	-0.40939655855378915	-0.23020511900593518	0.0	0.0	
61	24	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_024.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_024.tif	345	919	20	344.0	918.0	16.0	a488	2939	1784	11081	2	5	7.0.2	344	918	16												
62	25	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_025.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_025.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_025.tif	823	445	19	826.0	441.0	20.0	a488	3857	4137	3491	1	5	7.0.2	826	441	20	2.0	966.9539802906858	0.29305830352883666	2332.57368586718	0.7069416964711633	1.0	-0.25014371753048764	0.2772332170514622	-0.04054584099051439	0.0	2.0	78.72357500419244
62	25	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488_025.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a594_025.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM786_20220621_001/a488fret_025.tif	867	425	18	866.0	425.0	14.0	a488	3834	5974	3166	2	5	7.0.2	866	425	14	2.0	2380.126047082381	0.7843958115690762	654.2170893518451	0.21560418843092377	1.0	0.17187519707930365	0.5584003393779816	-0.3405458409905144	0.0	1.0	78.72357500419244
