nuclei	File	Nuclei	n_pairs	DonorFile	AcceptorFile	FretFile	X_A	Y_A	Z_A	x	y	z	Channel	Fret	Acceptor	Donor	Pair	dilation	version	xi	yi	zi	cell_ID	lamin_dist	lamin_dist_norm	centr_dist	centr_dist_norm	compartment	xnorm	ynorm	znorm	G1	Allele	angle
10	3	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_003.tif	414	739	19	417.0	733.0	19.0	a488	3055	5708	5280	2	5	7.0.2	417	733	19	2.0	3934.5139471096045	0.6869078581673678	1793.3488227336031	0.31309214183263223	1.0	-0.11671141548663704	-0.490453166876056	-0.1247440196388375	0.0	2.0	59.6825329246551
13	4	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_004.tif	164	594	20	160.0	591.0	17.0	a488	2511	1860	8599	1	5	7.0.2	160	591	17	6.0	1824.3080880158373	0.4055218476212512	2674.359736460299	0.5944781523787488	2.0	0.6847270813635628	0.18777883744798746	-0.3609721579591626	0.0	1.0	132.99743854918742
13	4	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_004.tif	131	542	32	130.0	541.0	28.0	a488	3621	1950	5951	2	5	7.0.2	130	541	28	6.0	1599.0622251807463	0.37792760910045603	2632.0714276022222	0.622072390899544	0.0	-0.2630048414455823	-0.5868095116408767	0.21797521046189006	0.0	2.0	132.99743854918742
15	4	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_004.tif	103	691	23	104.0	686.0	20.0	a488	2389	1962	12347	1	5	7.0.2	104	686	20	1.0	1040.0	0.23727755956154678	3343.0524973443057	0.7627224404384532	2.0	0.6922307391656338	-0.4060631003263991	-0.12421084017732262	0.0	2.0	150.50781455664472
15	4	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_004.tif	34	736	21	36.0	739.0	18.0	a488	2388	1989	9205	2	5	7.0.2	36	739	18	1.0	1484.082207965583	0.3169452005409096	3198.3745871926885	0.6830547994590904	2.0	-0.7619485588151341	-0.008937823450118603	-0.22421084017732262	0.0	1.0	150.50781455664472
20	5	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_005.tif	747	750	19	742.0	749.0	16.0	a488	4398	9747	4600	1	5	7.0.2	742	749	16	3.0	2318.7280996270347	0.5746492085685837	1716.3041688465364	0.4253507914314163	1.0	-0.4786221357973809	-0.39141417402521667	-0.2990571146840786	0.0	1.0	163.90754405806948
20	5	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_005.tif	837	766	31	839.0	769.0	28.0	a488	6648	10526	3863	2	5	7.0.2	839	769	28	3.0	1521.2166183683375	0.19891185839294268	6126.475332521955	0.8010881416070573	2.0	0.7860080843505947	0.2606989214520941	0.3009428853159214	0.0	2.0	163.90754405806948
23	6	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_006.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_006.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_006.tif	476	784	19	475.0	786.0	20.0	a488	2708	1846	6838	1	5	7.0.2	475	786	20	2.0	980.8669634563089	0.36853616527501093	1680.6546343612658	0.631463834724989	1.0	-0.21959858402812985	0.5315937818218316	-0.09018972461488879	0.0	1.0	92.39004556008038
23	6	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_006.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_006.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_006.tif	544	831	20	545.0	834.0	21.0	a488	4809	12604	4046	2	5	7.0.2	545	834	21	2.0	1588.5842753848472	0.2655607368185606	4393.41552780977	0.7344392631814394	2.0	0.5714501365628835	0.7079982704389421	-0.04018972461488879	0.0	2.0	92.39004556008038
31	9	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_009.tif	334	234	22	339.0	232.0	21.0	a488	3645	7070	3819	1	5	7.0.2	339	232	21	2.0	4599.619549484501	0.8845502517033031	600.3332407921454	0.11544974829669685	2.0	0.5060248907432645	0.07055539336410327	-0.08245299024141098	0.0	1.0	153.41679790831336
31	9	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_009.tif	301	315	23	299.0	309.0	20.0	a488	4328	12229	4015	2	5	7.0.2	299	309	20	2.0	2679.7947682611816	0.48662529427767853	2827.100988645436	0.5133747057223215	2.0	-0.5298555898524263	-0.45597555301852544	-0.13245299024141097	0.0	2.0	153.41679790831336
33	9	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_009.tif	812	769	26	806.0	772.0	25.0	a488	3124	6409	3809	1	5	7.0.2	806	772	25	3.0	2617.25046566048	0.952679960700727	130.0	0.047320039299272976	0.0	0.4823069970539507	0.11216810369128005	0.12963807038260597	0.0	1.0	133.10601759176865
33	9	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_009.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_009.tif	766	857	23	762.0	852.0	20.0	a488	2944	4013	3383	2	5	7.0.2	762	852	20	3.0	1334.1664064126335	0.26048288578886275	3787.730191024699	0.7395171142111372	2.0	-0.6221333630360596	0.6056928394603918	-0.12036192961739403	0.0	2.0	133.10601759176865
38	11	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_011.tif	173	847	24	170.0	850.0	25.0	a488	2520	1814	6901	1	5	7.0.2	170	850	25	1.0	1528.8230767489088	0.2042496181648643	5956.248819517196	0.7957503818351357	2.0	-0.7050042581041663	-0.1361613016246676	0.17875787892397507	0.0	1.0	113.69401465271038
38	11	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_011.tif	250	829	22	246.0	832.0	19.0	a488	3170	5845	8696	2	5	7.0.2	246	832	19	1.0	300.0	0.09100106229767174	2996.6648127543394	0.9089989377023282	1.0	0.17244381028597586	-0.3247086618116196	-0.12124212107602492	0.0	2.0	113.69401465271038
44	14	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_014.tif	202	326	18	201.0	324.0	17.0	a488	5499	11750	14991	1	5	7.0.2	201	324	17	2.0	1599.0622251807463	0.29311925565076896	3856.2676255674996	0.7068807443492311	1.0	0.36143263044173823	-0.7023916754495667	-0.19557536111436863	0.0	2.0	93.61994564697069
44	14	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_014.tif	144	294	16	145.0	295.0	17.0	a488	3378	5135	6520	2	5	7.0.2	145	295	17	2.0	2853.927118901252	0.5520950981364534	2315.340147796863	0.4479049018635466	1.0	-0.4250981621203095	-0.3944620475890987	-0.19557536111436863	0.0	1.0	93.61994564697069
46	14	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_014.tif	107	723	18	108.0	723.0	19.0	a488	8193	10078	5469	1	5	7.0.2	108	723	19	1.0	2163.3538776631067	0.46542682811420016	2484.753508901839	0.5345731718857998	1.0	-0.44672608780523093	0.5995304728733064	-0.09001156090578774	0.0	2.0	149.78104768087314
46	14	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_014.tif	216	721	20	215.0	721.0	16.0	a488	4734	6749	14233	2	5	7.0.2	215	721	16	1.0	4195.485669144873	1.0	0.0	0.0	1.0	0.385213204733409	-0.0334963205660629	-0.24001156090578774	0.0	1.0	149.78104768087314
53	16	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_016.tif	533	649	16	535.0	648.0	17.0	a488	4066	7537	4989	1	5	7.0.2	535	648	17	2.0	1932.5889371514056	0.3548820771616836	3513.1325053291116	0.6451179228383164	1.0	0.45879717953907295	-0.5900876337571536	-0.17188310295751866	0.0	2.0	31.98792158182758
53	16	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_016.tif	517	664	23	515.0	668.0	24.0	a488	3191	1834	13403	2	5	7.0.2	515	668	24	2.0	5382.387945884243	0.9472052941726216	300.0	0.05279470582737844	0.0	0.29681917094114474	-0.18505394211209109	0.17811689704248135	0.0	1.0	31.98792158182758
55	17	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_017.tif	341	490	12	337.0	491.0	13.0	a488	3122	1990	10748	1	5	7.0.2	337	491	13	1.0	300.0	0.08128034806528742	3390.92907622675	0.9187196519347126	1.0	0.30290150242284464	0.006531433920840037	-0.3814069967962503	0.0	2.0	89.03358427768742
55	17	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_017.tif	303	500	25	302.0	499.0	21.0	a488	3325	3921	5008	2	5	7.0.2	302	499	21	1.0	2117.545749210628	0.5497317228416464	1734.4163283364235	0.4502682771583536	0.0	0.03382342886713162	-0.4525666426780087	0.0185930032037497	0.0	1.0	89.03358427768742
57	18	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_018.tif	690	609	16	684.0	608.0	17.0	a488	2661	1899	6644	1	5	7.0.2	684	608	17	2.0	5100.0	1.0	0.0	0.0	1.0	0.39694930113821364	-0.0041021003282797055	-0.1563243025258183	0.0	1.0	132.9547151290279
57	18	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_018.tif	659	556	17	663.0	559.0	17.0	a488	2690	1862	3565	2	5	7.0.2	663	559	17	2.0	3815.022935710872	0.7682990037184586	1150.5216208311776	0.2317009962815414	1.0	-0.14071173143566623	0.1363648253899662	-0.1563243025258183	0.0	2.0	132.9547151290279
63	19	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_019.tif	207	828	29	206.0	827.0	31.0	a488	3872	3604	5171	1	5	7.0.2	206	827	31	2.0	551.5432893255071	0.20304553205529488	2164.809460437569	0.7969544679447051	0.0	-0.29480354684451776	-0.016071522915613135	0.47397362107842633	0.0	2.0	55.48614733484364
63	19	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_019.tif	202	853	28	201.0	853.0	24.0	a488	3665	2670	4530	2	5	7.0.2	201	853	24	2.0	1299.5383795794567	0.49875533180690484	1306.0245020672469	0.5012446681930951	0.0	-0.1517684468886396	0.3884530984753772	0.12397362107842635	0.0	1.0	55.48614733484364
64	20	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_020.tif	217	191	14	221.0	191.0	15.0	a488	3080	1944	9827	1	5	7.0.2	221	191	15	1.0	937.4433316206372	0.2428689054747358	2922.430495324055	0.7571310945252642	1.0	-0.12142211035819514	0.017625713011551334	-0.1403861170438459	0.0	2.0	40.667714742073144
64	20	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_020.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_020.tif	256	174	17	256.0	173.0	13.0	a488	2821	3534	3947	2	5	7.0.2	256	173	13	1.0	815.2300288875527	0.31974239351969	1734.4163283364235	0.68025760648031	1.0	-0.3310197406978206	-0.5243251529519516	-0.24038611704384588	0.0	1.0	40.667714742073144
68	21	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_021.tif	136	138	19	132.0	138.0	16.0	a488	2760	2039	11365	1	5	7.0.2	132	138	16	1.0	2202.1353273584255	0.6228547431071135	1333.4166640626627	0.37714525689288647	2.0	-0.5229602923799447	0.013525045448594437	-0.21978927867493425	0.0	1.0	29.47126078333228
68	21	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_021.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_021.tif	118	147	19	117.0	146.0	21.0	a488	2814	4649	4169	2	5	7.0.2	117	146	21	1.0	1599.0622251807463	0.35348288090284524	2924.6709216593927	0.6465171190971548	2.0	-0.5529683330199884	0.34754188488961846	0.030210721325065748	0.0	2.0	29.47126078333228
73	22	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_022.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_022.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_022.tif	536	626	22	539.0	628.0	23.0	a488	4043	9276	4463	1	5	7.0.2	539	628	23	4.0	2671.198233003309	0.7058461036937005	1113.1936040060598	0.2941538963062995	2.0	0.5720561899428506	-0.23379804832696768	0.23350637828505666	0.0	1.0	43.01617494550923
73	22	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488_022.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a594_022.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM776_20220601_001/a488fret_022.tif	559	607	20	561.0	602.0	21.0	a488	3747	5964	3904	2	5	7.0.2	561	602	21	4.0	922.2255689363639	0.19921723359166799	3707.0203668175336	0.800782766408332	0.0	0.2884436722757432	-0.7223977127602427	0.13350637828505665	0.0	2.0	43.01617494550923
