nuclei	File	Nuclei	n_pairs	DonorFile	AcceptorFile	FretFile	X_A	Y_A	Z_A	x	y	z	Channel	Fret	Acceptor	Donor	Pair	dilation	version	xi	yi	zi	cell_ID	lamin_dist	lamin_dist_norm	centr_dist	centr_dist_norm	compartment	xnorm	ynorm	znorm	G1	Allele	angle
19	8	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_008.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_008.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_008.tif	601	36	22	603.0	37.0	19.0	a488	2585	3904	5504	1	5	7.0.2	603	37	19	2.0	1381.9189556555045	0.2584436784825185	3965.160778581368	0.7415563215174815	2.0	-0.8523598497181022	-0.02716122230887572	-0.06514045183088993	0.0	2.0	143.34950051870752
19	8	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_008.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_008.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_008.tif	691	102	21	695.0	100.0	18.0	a488	3153	5097	7400	2	5	7.0.2	695	100	18	2.0	1435.896932234344	0.295715936305476	3419.7660738711356	0.704284063694524	1.0	0.450246362595842	-0.4775835441981833	-0.11514045183088992	0.0	1.0	143.34950051870752
24	10	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_010.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_010.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_010.tif	286	699	14	286.0	701.0	15.0	a488	2240	1553	9443	1	5	7.0.2	286	701	15	2.0	1793.4603424664845	0.31875012500953315	3833.0797017541913	0.6812498749904669	1.0	0.19418944626613224	-0.6221879621254571	-0.18657150552576224	0.0	1.0	93.92481661962113
24	10	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_010.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_010.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_010.tif	192	737	11	192.0	736.0	13.0	a488	2189	1478	6220	2	5	7.0.2	192	736	13	2.0	780.0	0.09019222593231813	7868.195472914994	0.9098077740676819	2.0	-0.8992681973152226	-0.42917710001717924	-0.2865715055257622	0.0	2.0	93.92481661962113
25	11	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_011.tif	454	57	15	447.0	59.0	14.0	a488	3521	8557	10550	1	5	7.0.2	447	59	14	3.0	4200.0	0.8235294117647058	900.0	0.17647058823529416	1.0	0.4945593323338038	-0.01556271315223346	-0.23688582044602507	0.0	1.0	91.91291498785188
25	11	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_011.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_011.tif	417	101	20	419.0	96.0	17.0	a488	2712	1820	8248	2	5	7.0.2	419	96	17	3.0	3835.6485761863014	0.6941535501762933	1690.0	0.3058464498237067	1.0	-0.013885126386740032	0.1601838995401351	-0.08688582044602508	0.0	2.0	91.91291498785188
27	12	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_012.tif	622	510	8	624.0	508.0	9.0	a488	2245	1722	6800	1	5	7.0.2	624	508	9	3.0	2119.9528296639055	0.24779678121304374	6435.254462723288	0.7522032187869563	2.0	-0.6984372700504407	-0.3279137732575703	-0.39976157946423607	0.0	2.0	139.01956877814303
27	12	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_012.tif	588	390	10	590.0	392.0	11.0	a488	2312	1600	13988	2	5	7.0.2	590	392	11	3.0	2178.9217516927956	0.8695244812538202	326.9556544854363	0.1304755187461798	1.0	0.37562545287884563	0.6471854193764784	-0.29976157946423604	0.0	1.0	139.01956877814303
28	12	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_012.tif	316	861	17	312.0	859.0	14.0	a488	2898	4426	8779	1	5	7.0.2	312	859	14	1.0	2571.5753926338616	0.5359623367815832	2226.4770378335365	0.4640376632184168	2.0	0.6866400966705337	0.29269012820329343	-0.21117852214972643	0.0	1.0	160.93732074273123
28	12	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_012.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_012.tif	283	725	16	281.0	719.0	13.0	a488	2503	2278	10535	2	5	7.0.2	281	719	13	1.0	2164.809460437569	0.4361907998000679	2798.177978613941	0.5638092001999321	2.0	-0.772845592317853	-0.09015780548857232	-0.2611785221497264	0.0	2.0	160.93732074273123
30	13	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_013.tif	124	500	19	120.0	497.0	16.0	a488	2148	1695	8825	1	5	7.0.2	120	497	16	1.0	1664.4518617250544	0.22392745675609757	5768.544010406786	0.7760725432439024	2.0	0.7241922062623576	-0.18648367262368773	-0.13789679142553854	0.0	2.0	16.397757213649797
30	13	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_013.tif	94	449	19	97.0	451.0	16.0	a488	2546	1765	12076	2	5	7.0.2	97	451	16	1.0	1235.5160864998886	0.30149520855703965	2862.446506050375	0.6985047914429603	1.0	0.1423127129448353	-0.0634204474117163	-0.13789679142553854	0.0	1.0	16.397757213649797
32	13	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_013.tif	386	761	19	389.0	758.0	16.0	a488	2353	1847	5667	1	5	7.0.2	389	758	16	2.0	1612.8856128070584	0.27407409915892916	4271.966760170309	0.7259259008410708	1.0	-0.16671537652299973	-0.5865439993227127	-0.13929653675624767	0.0	2.0	95.16387978065079
32	13	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_013.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_013.tif	337	744	17	341.0	743.0	18.0	a488	2774	2749	11419	2	5	7.0.2	341	743	18	2.0	1207.8493283518437	0.3713936944948741	2044.3580899636931	0.6286063055051259	1.0	0.27382982201523887	-0.07809989352307004	-0.03929653675624767	0.0	1.0	95.16387978065079
33	14	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_014.tif	197	202	14	195.0	207.0	13.0	a488	2574	4349	6182	1	5	7.0.2	195	207	13	1.0	1300.0	0.26941916169185304	3525.1950300657127	0.7305808383081469	1.0	-0.377313498403584	0.15439728784600842	-0.22062801232819904	0.0	2.0	8.383439855756317
33	14	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_014.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_014.tif	181	164	16	184.0	166.0	13.0	a488	2053	1737	16161	2	5	7.0.2	184	166	13	1.0	1512.283042290695	0.6173273302667361	937.4433316206372	0.38267266973326386	2.0	-0.8132527591164668	0.23982314445014405	-0.22062801232819904	0.0	1.0	8.383439855756317
35	15	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_015.tif	443	200	13	439.0	196.0	14.0	a488	2132	1700	14507	1	5	7.0.2	439	196	14	2.0	1090.1834707974617	0.3060051046045689	2472.44817943673	0.6939948953954311	1.0	-0.07472331856217215	0.1643432581901233	-0.16008200482430848	0.0	1.0	98.08570808421791
35	15	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_015.tif	462	194	12	462.0	198.0	13.0	a488	1948	1555	6845	2	5	7.0.2	462	198	13	2.0	130.0	0.036817993696671866	3400.882238478716	0.9631820063033282	1.0	0.15572666466339813	-0.032145047221180834	-0.21008200482430847	0.0	2.0	98.08570808421791
36	15	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_015.tif	767	597	12	771.0	595.0	13.0	a488	2197	1656	7970	1	5	7.0.2	771	595	13	3.0	1198.5407794480755	0.27386738923472326	3177.8137138605216	0.7261326107652768	1.0	-0.49950640389150025	0.23294226082914998	-0.21897596747556208	0.0	1.0	93.93957295385678
36	15	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_015.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_015.tif	789	539	16	788.0	538.0	18.0	a488	2748	4779	4506	2	5	7.0.2	788	538	18	3.0	804.5495634204271	0.23838801598855203	2570.4085278414404	0.7616119840114479	0.0	0.1385258502973821	0.4017149896155561	0.031024032524437927	0.0	2.0	93.93957295385678
39	16	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_016.tif	805	695	15	808.0	694.0	12.0	a488	3294	6386	18296	1	5	7.0.2	808	694	12	5.0	1835.3746211604866	0.23792180634977966	5878.8179083894065	0.7620781936502203	2.0	0.5141089705859155	0.6093286931863744	-0.3144463303289243	0.0	1.0	159.01205671848228
39	16	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_016.tif	711	773	17	714.0	775.0	14.0	a488	2523	2563	10675	2	5	7.0.2	714	775	14	5.0	1588.4583721331824	0.23436582879193238	5189.229229856781	0.7656341712080676	1.0	-0.48868183619053085	-0.5861462724351436	-0.21444633032892427	0.0	2.0	159.01205671848228
40	16	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_016.tif	237	907	13	239.0	902.0	14.0	a488	3362	8463	3513	1	5	7.0.2	239	902	14	3.0	614.2475071174485	0.14681719478289282	3569.5097702625776	0.8531828052171072	1.0	0.437794253270673	0.555268716176464	-0.18329646662980004	0.0	2.0	109.35175396696401
40	16	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_016.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_016.tif	184	891	18	183.0	895.0	15.0	a488	2127	2118	8839	2	5	7.0.2	183	895	15	3.0	650.0	0.16155328240208486	3373.4403803832074	0.8384467175979151	1.0	0.04480968895957452	-0.20998860230710695	-0.13329646662980005	0.0	1.0	109.35175396696401
41	17	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_017.tif	542	184	22	543.0	180.0	19.0	a488	2621	2726	10307	1	5	7.0.2	543	180	19	2.0	3101.805925585932	0.5694953036741444	2344.7814397081875	0.43050469632585564	1.0	-0.4718080601661117	-0.4503665665658293	-0.007352516523710761	0.0	2.0	167.10204859872078
41	17	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_017.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_017.tif	612	228	22	612.0	222.0	19.0	a488	3361	2785	8458	2	5	7.0.2	612	222	19	2.0	4008.615721168593	0.7161823275275063	1588.5842753848472	0.2838176724724937	1.0	0.2584298875324069	0.3834103513894264	-0.007352516523710761	0.0	1.0	167.10204859872078
43	18	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	371	145	14	367.0	146.0	15.0	a488	2766	1700	8472	1	5	7.0.2	367	146	15	2.0	2044.4559178422019	0.45160029505275856	2482.6800035445567	0.5483997049472414	1.0	-0.3447660839951724	0.6324964650965816	-0.1590750205134217	0.0	1.0	120.26248723427166
43	18	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	362	96	19	357.0	90.0	17.0	a488	2727	3873	9698	2	5	7.0.2	357	90	17	2.0	919.2388155425118	0.2528965072104796	2715.6030637779154	0.7471034927895204	1.0	-0.06323945550893749	-0.3742286970792941	-0.05907502051342171	0.0	2.0	120.26248723427166
44	18	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	612	520	20	607.0	522.0	17.0	a488	2758	1757	10900	1	5	7.0.2	607	522	17	4.0	2854.0847920130195	0.5569557568072779	2270.3523955544874	0.44304424319272206	1.0	-0.4883853170743674	-0.22808303182712725	-0.09594126832838334	0.0	1.0	127.86723704606361
44	18	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	658	453	14	656.0	452.0	16.0	a488	2543	1908	9829	2	5	7.0.2	656	452	16	4.0	1861.316738225926	0.3631742919725586	3263.8167840735177	0.6368257080274413	1.0	0.48930416887437217	-0.47948342518001774	-0.14594126832838333	0.0	2.0	127.86723704606361
45	18	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	225	670	12	228.0	672.0	13.0	a488	2411	1810	8351	1	5	7.0.2	228	672	13	1.0	1034.5047124107266	0.1896083228514183	4421.504268911204	0.8103916771485817	1.0	-0.0750968934910737	-0.5723317185844072	-0.2732259232804498	0.0	2.0	110.64249935633927
45	18	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	171	722	17	165.0	721.0	14.0	a488	2185	1730	6614	2	5	7.0.2	165	721	14	1.0	2084.0585404445815	0.2910403281993991	5076.662289339325	0.7089596718006008	2.0	0.687785741955538	0.25891910923238415	-0.22322592328044982	0.0	1.0	110.64249935633927
47	18	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	404	873	17	404.0	867.0	14.0	a488	2301	1771	8124	1	5	7.0.2	404	867	14	3.0	835.7032966310471	0.3333333333333333	1671.4065932620942	0.6666666666666667	1.0	-0.2702137819275251	0.32530992189465713	-0.2170658999177002	0.0	2.0	34.873884848614594
47	18	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_018.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_018.tif	421	862	16	425.0	860.0	17.0	a488	2736	5128	3458	2	5	7.0.2	425	860	17	3.0	2023.190549602286	0.7671044802161505	614.2475071174485	0.23289551978384948	1.0	-0.132371830347542	0.633426579651446	-0.0670658999177002	0.0	1.0	34.873884848614594
48	19	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a594_019.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM748_20220426_001/a488fret_019.tif	570	317	15	572.0	310.0	14.0	a488	2346	1730	11361	1	5	7.0.2	572	310	14	2.0	130.0	0.03283044752793296	3829.7388944939835	0.967169552472067	1.0	0.36167578943561013	0.3069156274728537	-0.19900587026455216	0.0	2.0	110.56959095990739
