nuclei	File	Nuclei	n_pairs	DonorFile	AcceptorFile	FretFile	X_A	Y_A	Z_A	x	y	z	Channel	Fret	Acceptor	Donor	Pair	dilation	version	xi	yi	zi	cell_ID	lamin_dist	lamin_dist_norm	centr_dist	centr_dist_norm	compartment	xnorm	ynorm	znorm	G1	Allele	angle
6	1	6	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_001.tif	474	786	22	468.0	783.0	22.0	a488	2579	3768	5444	1	5	7.0.2	468	783	22	4.0	1026.1091559868278	0.3213183463575287	2167.325540845214	0.6786816536424713	0.0	0.35092962808260914	-0.20778846374580015	0.03384019233868809	0.0	1.0	41.26955291248887
6	1	6	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_001.tif	467	796	15	461.0	796.0	16.0	a488	2364	1886	11211	2	5	7.0.2	461	796	16	4.0	492.03658400570174	0.11248174451394902	3882.3317735608325	0.887518255486051	1.0	0.40307016939545615	0.03352565466039789	-0.2661598076613119	0.0	2.0	41.26955291248887
7	1	7	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_001.tif	645	896	18	647.0	891.0	19.0	a488	2768	4787	3232	1	5	7.0.2	647	891	19	6.0	1810.6904760339355	0.64650408198964	990.050503762308	0.35349591801035996	1.0	0.3033997464415709	-0.21554975900711118	-0.06019791106229899	0.0	1.0	172.61554948080945
7	1	7	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_001.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_001.tif	691	908	25	690.0	908.0	21.0	a488	2713	3814	3468	2	5	7.0.2	690	908	21	6.0	468.7216658103186	0.14352310178313424	2797.105646914324	0.8564768982168658	0.0	-0.14907604394665724	0.1464495005495618	0.039802088937701006	0.0	2.0	172.61554948080945
8	2	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	74	31	14	71.0	27.0	15.0	a488	2257	1702	9941	1	5	7.0.2	71	27	15	1.0	1026.1091559868278	0.4174754073622428	1431.7821063276353	0.5825245926377571	1.0	-0.33694728246307687	-0.6609180342127928	-0.24098945589493734	0.0	0.0	
8	2	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	98	53	27	97.0	51.0	23.0	a488	2700	1509	9883	2	5	7.0.2	97	51	23												
9	2	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	536	57	18	536.0	52.0	15.0	a488	2469	1787	4315	1	5	7.0.2	536	52	15	4.0	2314.3249555755992	0.5015593155469081	2299.9347816840373	0.49844068445309186	1.0	0.3725076412328523	-0.43036638244673564	-0.26515120621704413	0.0	2.0	28.932426790686637
9	2	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	563	52	14	557.0	50.0	15.0	a488	2408	1865	10789	2	5	7.0.2	557	50	15	4.0	3468.140712254911	0.7465847773811884	1177.2000679578641	0.25341522261881155	2.0	0.5179979702393863	-0.06961796430972572	-0.26515120621704413	0.0	1.0	28.932426790686637
10	2	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	724	345	15	721.0	338.0	14.0	a488	2486	2898	5029	1	5	7.0.2	721	338	14	6.0	396.9886648255842	0.07416336799317791	4955.905568107609	0.9258366320068221	1.0	-0.18094872444579552	-0.5334927272053531	-0.28027421676133313	0.0	2.0	102.95209393265105
10	2	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	802	399	22	802.0	392.0	22.0	a488	2257	2619	3129	2	5	7.0.2	802	392	22	6.0	835.7032966310471	0.14901543581499785	4772.46267664819	0.8509845641850021	2.0	0.8489735245403145	-0.2776521572291641	0.11972578323866685	0.0	1.0	102.95209393265105
11	2	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	575	382	22	577.0	379.0	19.0	a488	2857	4270	4252	1	5	7.0.2	577	379	19	3.0	2040.2205763103166	0.36762006537109176	3509.58687027405	0.6323799346289083	1.0	0.014263643669299827	-0.6739870143739602	-0.02544259957217072	0.0	1.0	38.218218723754845
11	2	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	559	401	15	558.0	399.0	17.0	a488	2425	1658	8560	2	5	7.0.2	558	399	17	3.0	650.0	0.17540005437806225	3055.8141304732526	0.8245999456219377	1.0	0.13817098188964014	-0.23935012927755445	-0.12544259957217072	0.0	2.0	38.218218723754845
12	2	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	797	748	18	801.0	747.0	19.0	a488	2748	5864	2996	1	5	7.0.2	801	747	19	8.0	1565.4072952429983	0.2908136223354684	3817.4467907228254	0.7091863776645315	0.0	-0.4980551139636956	0.5715687132373434	0.009854221250915706	0.0	2.0	117.574701649101
12	2	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	863	729	25	862.0	728.0	21.0	a488	2082	1348	4470	2	5	7.0.2	862	728	21	8.0	5236.506469011568	1.0	0.0	0.0	0.0	0.23918668596659548	0.09505063137918876	0.1098542212509157	0.0	1.0	117.574701649101
13	2	6	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	415	940	13	416.0	943.0	14.0	a488	2437	2153	11473	1	5	7.0.2	416	943	14	2.0	2088.6598574205423	0.34362798857388543	3989.5989773409556	0.6563720114261146	2.0	0.7403967842173337	0.21002373053382906	-0.27172608700813505	0.0	2.0	18.36292324680738
13	2	6	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_002.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_002.tif	383	914	22	388.0	916.0	21.0	a488	2764	2617	5841	2	5	7.0.2	388	916	21	2.0	3022.4493378715215	0.7158047607020186	1200.0	0.2841952392979814	0.0	0.3196218654764268	0.12916269578562323	0.07827391299186495	0.0	1.0	18.36292324680738
14	3	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	667	262	21	668.0	255.0	21.0	a488	2718	2625	6913	1	5	7.0.2	668	255	21	5.0	3361.3092687225317	0.6067092250009728	2178.9217516927956	0.3932907749990272	0.0	-0.4745804150270511	-0.3268771672802768	0.08832636111577123	0.0	2.0	107.0593661216614
14	3	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	715	260	18	718.0	256.0	15.0	a488	2683	1703	6844	2	5	7.0.2	718	256	15	5.0	4500.0	0.8333333333333334	900.0	0.16666666666666663	1.0	0.01083880169563004	0.024811112192952893	-0.21167363888422877	0.0	1.0	107.0593661216614
15	3	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	213	319	17	216.0	316.0	14.0	a488	2661	3016	7927	1	5	7.0.2	216	316	14	2.0	1593.2670836994027	0.5104062125193313	1528.2997088267732	0.48959378748066873	1.0	0.30528687357095546	0.21241024925744906	-0.24578482181984268	0.0	2.0	101.95838665628561
15	3	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	266	347	20	260.0	347.0	21.0	a488	2401	3958	5592	2	5	7.0.2	260	347	21	2.0	2002.698179956231	0.810343165038016	468.7216658103186	0.18965683496198404	0.0	0.21564416695239028	-0.5090880109527177	0.10421517818015733	0.0	1.0	101.95838665628561
16	3	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	501	484	15	506.0	481.0	15.0	a488	2755	2676	8829	1	5	7.0.2	506	481	15	3.0	4500.0	0.8333333333333334	900.0	0.16666666666666663	1.0	0.05860389070084452	0.028832441242760163	-0.230310648905634	0.0	1.0	56.897842020761686
16	3	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	554	521	21	558.0	521.0	18.0	a488	2676	1585	5159	2	5	7.0.2	558	521	18	3.0	1015.3324578678651	0.1808185091165045	4599.8695633680745	0.8191814908834956	2.0	0.8670068532754315	0.29295247848857797	-0.080310648905634	0.0	2.0	56.897842020761686
17	3	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	602	669	16	597.0	663.0	14.0	a488	2326	2576	8779	1	5	7.0.2	597	663	14	4.0	2906.8883707497266	0.5769048755093213	2131.877107152286	0.42309512449067865	1.0	-0.36606430839584114	-0.3651482857988246	-0.2745411103845761	0.0	1.0	158.53173463721726
17	3	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	621	721	21	620.0	720.0	23.0	a488	2669	4382	3285	2	5	7.0.2	620	720	23	4.0	2717.370052090808	0.541627716140616	2299.6738899243956	0.458372283859384	0.0	0.2006742976889797	0.48990966914056855	0.17545888961542389	0.0	2.0	158.53173463721726
18	3	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	731	774	24	727.0	769.0	21.0	a488	2300	1533	7087	1	5	7.0.2	727	769	21	6.0	1955.7351558940695	0.387343394906995	3093.3638647918547	0.612656605093005	0.0	-0.4464374944246266	-0.49906443811693707	0.05283619855836772	0.0	2.0	80.2450472429034
18	3	5	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_003.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_003.tif	775	775	16	775.0	769.0	17.0	a488	2101	1693	7984	2	5	7.0.2	775	769	17	6.0	2178.9217516927956	0.41702497195479427	3045.9973736035954	0.5829750280452057	1.0	0.34419369027189745	-0.5711055409156959	-0.14716380144163227	0.0	1.0	80.2450472429034
21	4	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_004.tif	56	656	13	51.0	654.0	14.0	a488	2333	1857	8721	1	5	7.0.2	51	654	14	1.0	1334.1664064126335	0.21405083779350423	4898.775357168361	0.7859491622064958	1.0	0.4271298143620374	-0.5422934834795888	-0.27069744307010135	0.0	2.0	130.59332088135488
21	4	2	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_004.tif	141	639	18	145.0	639.0	15.0	a488	1987	1423	5694	2	5	7.0.2	145	639	15	1.0	937.4433316206372	0.2753930227658979	2466.576574931336	0.7246069772341022	1.0	0.020467107212945507	0.8395600924302332	-0.22069744307010133	0.0	1.0	130.59332088135488
22	4	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_004.tif	627	912	15	620.0	914.0	14.0	a488	2945	3007	7779	1	5	7.0.2	620	914	14	4.0	2754.6506130542216	0.5908526055612267	1907.511467855436	0.40914739443877335	2.0	0.6818651179191899	0.08230216895194582	-0.2867772404766109	0.0	1.0	154.19180105058732
22	4	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_004.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_004.tif	521	902	13	515.0	900.0	14.0	a488	2534	1486	11785	2	5	7.0.2	515	900	14	4.0	1484.082207965583	0.31676232188546677	3201.077943443427	0.6832376781145333	2.0	-0.7587662955358968	-0.2640855546072751	-0.2867772404766109	0.0	2.0	154.19180105058732
23	5	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_005.tif	311	18	24	306.0	14.0	21.0	a488	2225	1682	6086	1	5	7.0.2	306	14	21	3.0	1314.8764200486676	0.24591557728275282	4031.984622986551	0.7540844227172472	2.0	0.6042272617740273	-0.49300460906516036	0.046404199345274046	0.0	2.0	131.4225615568756
23	5	1	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_005.tif	263	75	24	267.0	73.0	21.0	a488	2027	1467	8630	2	5	7.0.2	267	73	21	3.0	2040.2205763103166	0.6108885710785568	1299.5383795794567	0.38911142892144324	0.0	-0.40013569371501234	-0.09043131259452902	0.046404199345274046	0.0	1.0	131.4225615568756
25	5	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_005.tif	75	278	18	74.0	277.0	20.0	a488	2016	1523	5543	1	5	7.0.2	74	277	20	1.0	3049.6065319972017	0.5525043341982094	2470.0	0.44749566580179057	2.0	-0.5267885532224202	0.3267307995581819	-0.004282594149654706	0.0	2.0	79.20404259153347
25	5	3	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_005.tif	114	279	13	113.0	277.0	15.0	a488	2353	1658	12583	2	5	7.0.2	113	277	15	1.0	4500.0	0.8333333333333334	900.0	0.16666666666666663	1.0	-0.12416180984932858	-0.12983594400289156	-0.2542825941496547	0.0	1.0	79.20404259153347
26	5	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_005.tif	305	508	15	307.0	501.0	14.0	a488	2657	4196	8734	1	5	7.0.2	307	501	14	4.0	1430.0	0.55	1170.0	0.44999999999999996	2.0	-0.6336789832522933	-0.5673362909062639	-0.2466371124005146	0.0	0.0	
26	5	4	2	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a594_005.tif	/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM757_20220505_001/a488fret_005.tif	402	452	14	400.0	446.0	15.0	a488	2309	1416	6581	2	5	7.0.2	400	446	15												
